	gene_id	PSn
29016	GRMZM2G111232	1
29014	GRMZM2G111228	1
29010	GRMZM2G111225	1
29008	GRMZM2G111224	1
29007	GRMZM2G111216	1
29004	GRMZM2G111208	1
28999	GRMZM2G111200	1
28994	GRMZM2G111172	1
28991	GRMZM2G111164	1
28985	GRMZM2G111152	1
28961	GRMZM2G111082	1
29252	GRMZM2G112238	1
29029	GRMZM2G111309	1
29093	GRMZM2G111593	1
29089	GRMZM2G111579	1
29088	GRMZM2G111566	1
29079	GRMZM2G111521	1
29077	GRMZM2G111511	1
29025	GRMZM2G111300	1
29069	GRMZM2G111491	1
29062	GRMZM2G111477	1
29061	GRMZM2G111475	1
29059	GRMZM2G111472	1
29058	GRMZM2G111462	1
29053	GRMZM2G111441	1
29052	GRMZM2G111436	1
29051	GRMZM2G111428	1
29050	GRMZM2G111425	1
29049	GRMZM2G111423	1
29048	GRMZM2G111421	1
29044	GRMZM2G111407	1
29037	GRMZM2G111344	1
28952	GRMZM2G111015	1
29256	GRMZM2G112240	1
29476	GRMZM2G113332	1
29475	GRMZM2G113325	1
29469	GRMZM2G113276	1
29466	GRMZM2G113267	1
29463	GRMZM2G113264	1
29458	GRMZM2G113252	1
29454	GRMZM2G113250	1
29452	GRMZM2G113244	1
29450	GRMZM2G113239	1
29443	GRMZM2G113228	1
29438	GRMZM2G113216	1
29434	GRMZM2G113203	1
29429	GRMZM2G113191	1
29423	GRMZM2G113165	1
29420	GRMZM2G113158	1
29419	GRMZM2G113156	1
29479	GRMZM2G113340	1
29481	GRMZM2G113349	1
29488	GRMZM2G113370	1
29490	GRMZM2G113373	1
29552	GRMZM2G113592	1
29541	GRMZM2G113513	1
29540	GRMZM2G113512	1
29535	GRMZM2G113506	1
29533	GRMZM2G113495	1
29529	GRMZM2G113476	1
29414	GRMZM2G113137	1
29519	GRMZM2G113432	1
29516	GRMZM2G113421	1
29513	GRMZM2G113418	1
29512	GRMZM2G113415	1
29508	GRMZM2G113414	1
29506	GRMZM2G113409	1
29505	GRMZM2G113408	1
29500	GRMZM2G113400	1
29492	GRMZM2G113378	1
29524	GRMZM2G113470	1
29407	GRMZM2G113093	1
29399	GRMZM2G113062	1
29328	GRMZM2G112728	1
29322	GRMZM2G112704	1
29320	GRMZM2G112686	1
29314	GRMZM2G112659	1
29309	GRMZM2G112626	1
29305	GRMZM2G112619	1
29336	GRMZM2G112792	1
29301	GRMZM2G112596	1
29298	GRMZM2G112579	1
29284	GRMZM2G112429	1
29280	GRMZM2G112377	1
29276	GRMZM2G112352	1
29270	GRMZM2G112336	1
29268	GRMZM2G112309	1
29267	GRMZM2G112285	1
29266	GRMZM2G112284	1
29258	GRMZM2G112242	1
29337	GRMZM2G112793	1
29343	GRMZM2G112830	1
29393	GRMZM2G113056	1
29387	GRMZM2G113036	1
29386	GRMZM2G113033	1
29384	GRMZM2G113017	1
29381	GRMZM2G113016	1
29377	GRMZM2G113002	1
29374	GRMZM2G112984	1
29372	GRMZM2G112968	1
29367	GRMZM2G112956	1
29358	GRMZM2G112908	1
29354	GRMZM2G112865	1
28951	GRMZM2G111014	1
28949	GRMZM2G110993	1
28943	GRMZM2G110976	1
28581	GRMZM2G109550	1
28578	GRMZM2G109527	1
28576	GRMZM2G109526	1
28567	GRMZM2G109496	1
28556	GRMZM2G109472	1
28549	GRMZM2G109431	1
28545	GRMZM2G109425	1
28541	GRMZM2G109405	1
28536	GRMZM2G109383	1
28531	GRMZM2G109352	1
28528	GRMZM2G109332	1
28524	GRMZM2G109315	1
28517	GRMZM2G109271	1
28512	GRMZM2G109262	1
28510	GRMZM2G109244	1
28582	GRMZM2G109560	1
28584	GRMZM2G109561	1
28586	GRMZM2G109566	1
28634	GRMZM2G109743	1
28629	GRMZM2G109731	1
28624	GRMZM2G109720	1
28617	GRMZM2G109677	1
28610	GRMZM2G109674	1
28508	GRMZM2G109221	1
28607	GRMZM2G109651	1
28602	GRMZM2G109624	1
28601	GRMZM2G109618	1
28598	GRMZM2G109609	1
28594	GRMZM2G109589	1
28591	GRMZM2G109586	1
28506	GRMZM2G109201	1
28504	GRMZM2G109165	1
28418	GRMZM2G108874	1
28417	GRMZM2G108871	1
28412	GRMZM2G108851	1
28405	GRMZM2G108849	1
28399	GRMZM2G108829	1
28384	GRMZM2G108775	1
28381	GRMZM2G108767	1
28368	GRMZM2G108716	1
28366	GRMZM2G108712	1
28362	GRMZM2G108698	1
28361	GRMZM2G108694	1
28350	GRMZM2G108643	1
28637	GRMZM2G109785	1
28425	GRMZM2G108894	1
28491	GRMZM2G109142	1
28485	GRMZM2G109133	1
28484	GRMZM2G109130	1
28481	GRMZM2G109121	1
28477	GRMZM2G109071	1
28474	GRMZM2G109070	1
28471	GRMZM2G109062	1
28470	GRMZM2G109056	1
28469	GRMZM2G109039	1
28465	GRMZM2G109032	1
28435	GRMZM2G108919	1
28431	GRMZM2G108912	1
28649	GRMZM2G109830	1
28866	GRMZM2G110622	1
28865	GRMZM2G110616	1
28863	GRMZM2G110584	1
28854	GRMZM2G110574	1
28852	GRMZM2G110572	1
28850	GRMZM2G110567	1
28849	GRMZM2G110558	1
28838	GRMZM2G110511	1
28837	GRMZM2G110509	1
28823	GRMZM2G110412	1
28821	GRMZM2G110408	1
28813	GRMZM2G110398	1
28808	GRMZM2G110388	1
28804	GRMZM2G110378	1
28870	GRMZM2G110646	1
28941	GRMZM2G110968	1
28939	GRMZM2G110965	1
28936	GRMZM2G110952	1
28923	GRMZM2G110932	1
28917	GRMZM2G110922	1
28869	GRMZM2G110626	1
28912	GRMZM2G110908	1
28910	GRMZM2G110897	1
28908	GRMZM2G110881	1
28895	GRMZM2G110847	1
28884	GRMZM2G110742	1
28881	GRMZM2G110735	1
28877	GRMZM2G110714	1
28874	GRMZM2G110685	1
28872	GRMZM2G110657	1
32499	GRMZM2G126361	1
28799	GRMZM2G110369	1
28727	GRMZM2G110145	1
28724	GRMZM2G110143	1
28718	GRMZM2G110140	1
28712	GRMZM2G110119	1
28708	GRMZM2G110107	1
28706	GRMZM2G110085	1
28699	GRMZM2G110063	1
28737	GRMZM2G110185	1
28693	GRMZM2G110034	1
28691	GRMZM2G110027	1
28689	GRMZM2G110023	1
28688	GRMZM2G110018	1
28680	GRMZM2G109987	1
28673	GRMZM2G109976	1
28670	GRMZM2G109967	1
28664	GRMZM2G109914	1
28663	GRMZM2G109885	1
28654	GRMZM2G109843	1
28787	GRMZM2G110328	1
28778	GRMZM2G110299	1
28777	GRMZM2G110298	1
28773	GRMZM2G110289	1
28772	GRMZM2G110287	1
28771	GRMZM2G110286	1
28768	GRMZM2G110277	1
28759	GRMZM2G110236	1
28757	GRMZM2G110233	1
28754	GRMZM2G110220	1
28753	GRMZM2G110212	1
28752	GRMZM2G110201	1
28748	GRMZM2G110198	1
28741	GRMZM2G110192	1
27000	GRMZM2G103103	1
32502	GRMZM2G126367	1
36116	GRMZM2G142109	1
36111	GRMZM2G142097	1
36105	GRMZM2G142072	1
36104	GRMZM2G142068	1
36102	GRMZM2G142063	1
36090	GRMZM2G142037	1
36088	GRMZM2G142030	1
36083	GRMZM2G142011	1
36081	GRMZM2G141999	1
36072	GRMZM2G141948	1
36067	GRMZM2G141940	1
36065	GRMZM2G141931	1
36060	GRMZM2G141922	1
36059	GRMZM2G141911	1
36058	GRMZM2G141903	1
36051	GRMZM2G141873	1
36045	GRMZM2G141848	1
36034	GRMZM2G141810	1
36033	GRMZM2G141799	1
36118	GRMZM2G142111	1
36130	GRMZM2G142207	1
36132	GRMZM2G142217	1
36134	GRMZM2G142249	1
36207	GRMZM2G142667	1
36204	GRMZM2G142661	1
36197	GRMZM2G142649	1
36194	GRMZM2G142640	1
36186	GRMZM2G142597	1
36184	GRMZM2G142584	1
36181	GRMZM2G142557	1
36030	GRMZM2G141784	1
36175	GRMZM2G142544	1
36172	GRMZM2G142507	1
36163	GRMZM2G142437	1
36160	GRMZM2G142413	1
36156	GRMZM2G142390	1
36154	GRMZM2G142383	1
36143	GRMZM2G142345	1
36141	GRMZM2G142344	1
36136	GRMZM2G142266	1
36027	GRMZM2G141776	1
35974	GRMZM2G141535	1
35972	GRMZM2G141517	1
35971	GRMZM2G141510	1
35967	GRMZM2G141491	1
35965	GRMZM2G141473	1
35962	GRMZM2G141460	1
35961	GRMZM2G141456	1
35957	GRMZM2G141399	1
35954	GRMZM2G141386	1
35952	GRMZM2G141383	1
35947	GRMZM2G141376	1
35976	GRMZM2G141551	1
35946	GRMZM2G141355	1
35942	GRMZM2G141350	1
35939	GRMZM2G141322	1
35938	GRMZM2G141320	1
35933	GRMZM2G141289	1
35932	GRMZM2G141288	1
35928	GRMZM2G141277	1
35927	GRMZM2G141273	1
35923	GRMZM2G141258	1
35922	GRMZM2G141256	1
36209	GRMZM2G142672	1
35977	GRMZM2G141584	1
35979	GRMZM2G141587	1
36024	GRMZM2G141774	1
36023	GRMZM2G141762	1
36019	GRMZM2G141738	1
36017	GRMZM2G141731	1
36010	GRMZM2G141707	1
36007	GRMZM2G141704	1
36004	GRMZM2G141667	1
36003	GRMZM2G141665	1
35998	GRMZM2G141636	1
35997	GRMZM2G141634	1
35993	GRMZM2G141624	1
35991	GRMZM2G141607	1
35988	GRMZM2G141605	1
36210	GRMZM2G142680	1
36216	GRMZM2G142709	1
36481	GRMZM2G143883	1
36479	GRMZM2G143878	1
36478	GRMZM2G143871	1
36477	GRMZM2G143870	1
36464	GRMZM2G143788	1
36461	GRMZM2G143780	1
36455	GRMZM2G143769	1
36454	GRMZM2G143767	1
36451	GRMZM2G143756	1
36450	GRMZM2G143747	1
36437	GRMZM2G143703	1
36433	GRMZM2G143669	1
36427	GRMZM2G143651	1
36426	GRMZM2G143646	1
36420	GRMZM2G143625	1
36416	GRMZM2G143602	1
36409	GRMZM2G143588	1
36486	GRMZM2G143886	1
36551	GRMZM2G144197	1
36550	GRMZM2G144196	1
36537	GRMZM2G144155	1
36533	GRMZM2G144153	1
36518	GRMZM2G144083	1
36511	GRMZM2G144042	1
36506	GRMZM2G144030	1
36504	GRMZM2G144028	1
36501	GRMZM2G144021	1
36495	GRMZM2G144008	1
36494	GRMZM2G144002	1
36493	GRMZM2G143998	1
36490	GRMZM2G143955	1
36487	GRMZM2G143917	1
36407	GRMZM2G143568	1
36406	GRMZM2G143535	1
36405	GRMZM2G143530	1
36314	GRMZM2G143202	1
36308	GRMZM2G143168	1
36307	GRMZM2G143165	1
36306	GRMZM2G143160	1
36303	GRMZM2G143139	1
36302	GRMZM2G143128	1
36301	GRMZM2G143102	1
36288	GRMZM2G143025	1
36286	GRMZM2G143008	1
36284	GRMZM2G142984	1
36273	GRMZM2G142938	1
36265	GRMZM2G142919	1
36261	GRMZM2G142898	1
36319	GRMZM2G143205	1
36257	GRMZM2G142873	1
36255	GRMZM2G142870	1
36254	GRMZM2G142863	1
36251	GRMZM2G142857	1
36250	GRMZM2G142836	1
36249	GRMZM2G142834	1
36248	GRMZM2G142832	1
36237	GRMZM2G142777	1
36228	GRMZM2G142743	1
36227	GRMZM2G142740	1
36211	GRMZM2G142685	1
36328	GRMZM2G143213	1
36402	GRMZM2G143525	1
36398	GRMZM2G143512	1
36397	GRMZM2G143499	1
36395	GRMZM2G143494	1
36394	GRMZM2G143480	1
36390	GRMZM2G143473	1
36389	GRMZM2G143469	1
36382	GRMZM2G143460	1
36380	GRMZM2G143450	1
36365	GRMZM2G143392	1
36362	GRMZM2G143373	1
36360	GRMZM2G143357	1
36358	GRMZM2G143356	1
36350	GRMZM2G143330	1
36344	GRMZM2G143258	1
36341	GRMZM2G143246	1
36336	GRMZM2G143238	1
36334	GRMZM2G143235	1
36367	GRMZM2G143400	1
36553	GRMZM2G144245	1
35485	GRMZM2G139213	1
35483	GRMZM2G139210	1
35479	GRMZM2G139199	1
35478	GRMZM2G139198	1
35470	GRMZM2G139157	1
35453	GRMZM2G139041	1
35452	GRMZM2G139038	1
35447	GRMZM2G139031	1
35444	GRMZM2G139028	1
35430	GRMZM2G138995	1
35411	GRMZM2G138937	1
35406	GRMZM2G138907	1
35400	GRMZM2G138888	1
35391	GRMZM2G138861	1
35486	GRMZM2G139223	1
35495	GRMZM2G139300	1
35501	GRMZM2G139329	1
35565	GRMZM2G139550	1
35562	GRMZM2G139533	1
35557	GRMZM2G139512	1
35551	GRMZM2G139472	1
35550	GRMZM2G139467	1
35548	GRMZM2G139463	1
35543	GRMZM2G139462	1
35524	GRMZM2G139396	1
35511	GRMZM2G139360	1
35504	GRMZM2G139349	1
35503	GRMZM2G139341	1
35381	GRMZM2G138817	1
35311	GRMZM2G138450	1
35289	GRMZM2G138410	1
35288	GRMZM2G138407	1
35287	GRMZM2G138401	1
35285	GRMZM2G138396	1
35283	GRMZM2G138382	1
35279	GRMZM2G138355	1
35273	GRMZM2G138342	1
35270	GRMZM2G138338	1
35258	GRMZM2G138248	1
35257	GRMZM2G138245	1
35256	GRMZM2G138230	1
35313	GRMZM2G138454	1
35252	GRMZM2G138220	1
35251	GRMZM2G138198	1
35250	GRMZM2G138190	1
35248	GRMZM2G138178	1
35243	GRMZM2G138176	1
35242	GRMZM2G138161	1
35241	GRMZM2G138152	1
35236	GRMZM2G138128	1
35315	GRMZM2G138468	1
35317	GRMZM2G138475	1
35376	GRMZM2G138800	1
35372	GRMZM2G138770	1
35371	GRMZM2G138756	1
35369	GRMZM2G138750	1
35367	GRMZM2G138744	1
35366	GRMZM2G138731	1
35364	GRMZM2G138727	1
35363	GRMZM2G138710	1
35361	GRMZM2G138698	1
35356	GRMZM2G138686	1
35354	GRMZM2G138676	1
35346	GRMZM2G138624	1
35344	GRMZM2G138600	1
35342	GRMZM2G138589	1
35337	GRMZM2G138572	1
35327	GRMZM2G138511	1
35324	GRMZM2G138496	1
35573	GRMZM2G139600	1
35576	GRMZM2G139617	1
35818	GRMZM2G140754	1
35817	GRMZM2G140752	1
35813	GRMZM2G140728	1
35812	GRMZM2G140726	1
35811	GRMZM2G140721	1
35809	GRMZM2G140689	1
35805	GRMZM2G140667	1
35794	GRMZM2G140635	1
35787	GRMZM2G140614	1
35785	GRMZM2G140612	1
35781	GRMZM2G140609	1
35779	GRMZM2G140602	1
35774	GRMZM2G140590	1
35768	GRMZM2G140587	1
35764	GRMZM2G140577	1
35829	GRMZM2G140782	1
35831	GRMZM2G140799	1
35834	GRMZM2G140805	1
35916	GRMZM2G141252	1
35914	GRMZM2G141241	1
35900	GRMZM2G141214	1
35885	GRMZM2G141094	1
35883	GRMZM2G141081	1
35879	GRMZM2G141034	1
35877	GRMZM2G141031	1
35876	GRMZM2G141026	1
35875	GRMZM2G141019	1
35874	GRMZM2G141009	1
35758	GRMZM2G140537	1
35871	GRMZM2G140996	1
35868	GRMZM2G140991	1
35859	GRMZM2G140917	1
35858	GRMZM2G140915	1
35857	GRMZM2G140909	1
35851	GRMZM2G140885	1
35849	GRMZM2G140867	1
35840	GRMZM2G140824	1
35838	GRMZM2G140817	1
35837	GRMZM2G140811	1
35835	GRMZM2G140809	1
35869	GRMZM2G140994	1
35757	GRMZM2G140527	1
35749	GRMZM2G140448	1
35654	GRMZM2G139894	1
35653	GRMZM2G139892	1
35649	GRMZM2G139882	1
35648	GRMZM2G139880	1
35646	GRMZM2G139874	1
35645	GRMZM2G139872	1
35635	GRMZM2G139834	1
35633	GRMZM2G139828	1
35628	GRMZM2G139813	1
35621	GRMZM2G139796	1
35607	GRMZM2G139710	1
35602	GRMZM2G139689	1
35594	GRMZM2G139680	1
35585	GRMZM2G139643	1
35580	GRMZM2G139639	1
35579	GRMZM2G139624	1
35656	GRMZM2G139900	1
35658	GRMZM2G139903	1
35746	GRMZM2G140432	1
35743	GRMZM2G140408	1
35737	GRMZM2G140352	1
35731	GRMZM2G140328	1
35723	GRMZM2G140298	1
35721	GRMZM2G140288	1
35718	GRMZM2G140231	1
35712	GRMZM2G140201	1
35703	GRMZM2G140116	1
35702	GRMZM2G140107	1
35701	GRMZM2G140101	1
35700	GRMZM2G140095	1
35692	GRMZM2G140082	1
35690	GRMZM2G140078	1
35689	GRMZM2G140070	1
35662	GRMZM2G139931	1
35661	GRMZM2G139920	1
35704	GRMZM2G140150	1
36562	GRMZM2G144273	1
36585	GRMZM2G144387	1
37493	GRMZM2G148106	1
37478	GRMZM2G148057	1
37476	GRMZM2G148056	1
37475	GRMZM2G148052	1
37473	GRMZM2G148022	1
37466	GRMZM2G147955	1
37465	GRMZM2G147942	1
37462	GRMZM2G147917	1
37458	GRMZM2G147894	1
37455	GRMZM2G147884	1
37452	GRMZM2G147882	1
37447	GRMZM2G147869	1
37444	GRMZM2G147857	1
37433	GRMZM2G147849	1
37431	GRMZM2G147834	1
37430	GRMZM2G147819	1
37425	GRMZM2G147811	1
37498	GRMZM2G148126	1
37509	GRMZM2G148176	1
37510	GRMZM2G148180	1
37589	GRMZM2G148539	1
37577	GRMZM2G148508	1
37572	GRMZM2G148492	1
37565	GRMZM2G148441	1
37557	GRMZM2G148387	1
37554	GRMZM2G148374	1
37549	GRMZM2G148355	1
37545	GRMZM2G148316	1
37542	GRMZM2G148281	1
37420	GRMZM2G147800	1
37540	GRMZM2G148277	1
37536	GRMZM2G148249	1
37535	GRMZM2G148237	1
37534	GRMZM2G148229	1
37522	GRMZM2G148200	1
37519	GRMZM2G148194	1
37410	GRMZM2G147774	1
37406	GRMZM2G147752	1
37405	GRMZM2G147727	1
37340	GRMZM2G147534	1
37314	GRMZM2G147491	1
37311	GRMZM2G147467	1
37306	GRMZM2G147452	1
37305	GRMZM2G147450	1
37297	GRMZM2G147430	1
37341	GRMZM2G147544	1
37285	GRMZM2G147402	1
37281	GRMZM2G147377	1
37279	GRMZM2G147373	1
37276	GRMZM2G147335	1
37269	GRMZM2G147319	1
37262	GRMZM2G147268	1
37254	GRMZM2G147256	1
37291	GRMZM2G147422	1
37590	GRMZM2G148555	1
37346	GRMZM2G147560	1
37402	GRMZM2G147726	1
37395	GRMZM2G147721	1
37391	GRMZM2G147714	1
37389	GRMZM2G147709	1
37388	GRMZM2G147701	1
37384	GRMZM2G147687	1
37380	GRMZM2G147685	1
37371	GRMZM2G147629	1
37368	GRMZM2G147623	1
37366	GRMZM2G147619	1
37355	GRMZM2G147603	1
37595	GRMZM2G148605	1
37605	GRMZM2G148646	1
37845	GRMZM2G149580	1
37844	GRMZM2G149576	1
37842	GRMZM2G149567	1
37838	GRMZM2G149553	1
37834	GRMZM2G149535	1
37832	GRMZM2G149520	1
37821	GRMZM2G149452	1
37810	GRMZM2G149406	1
37798	GRMZM2G149335	1
37791	GRMZM2G149317	1
37785	GRMZM2G149289	1
37779	GRMZM2G149286	1
37777	GRMZM2G149281	1
37771	GRMZM2G149277	1
37846	GRMZM2G149587	1
37850	GRMZM2G149609	1
37851	GRMZM2G149617	1
37915	GRMZM2G149865	1
37914	GRMZM2G149847	1
37899	GRMZM2G149802	1
37897	GRMZM2G149800	1
37890	GRMZM2G149786	1
37887	GRMZM2G149768	1
37885	GRMZM2G149751	1
37769	GRMZM2G149272	1
37876	GRMZM2G149708	1
37873	GRMZM2G149704	1
37862	GRMZM2G149662	1
37859	GRMZM2G149649	1
37858	GRMZM2G149647	1
37854	GRMZM2G149636	1
37853	GRMZM2G149624	1
37852	GRMZM2G149619	1
37677	GRMZM2G148924	1
37670	GRMZM2G148909	1
37664	GRMZM2G148904	1
37663	GRMZM2G148896	1
37655	GRMZM2G148872	1
37652	GRMZM2G148867	1
37641	GRMZM2G148807	1
37639	GRMZM2G148800	1
37630	GRMZM2G148769	1
37623	GRMZM2G148744	1
37617	GRMZM2G148721	1
37616	GRMZM2G148709	1
37611	GRMZM2G148702	1
37646	GRMZM2G148811	1
37597	GRMZM2G148621	1
37681	GRMZM2G148937	1
37688	GRMZM2G148969	1
37763	GRMZM2G149265	1
37758	GRMZM2G149257	1
37755	GRMZM2G149238	1
37746	GRMZM2G149224	1
37685	GRMZM2G148962	1
37742	GRMZM2G149216	1
37738	GRMZM2G149201	1
37737	GRMZM2G149189	1
37736	GRMZM2G149184	1
37735	GRMZM2G149182	1
37734	GRMZM2G149178	1
37723	GRMZM2G149153	1
37719	GRMZM2G149132	1
37713	GRMZM2G149108	1
37701	GRMZM2G149051	1
37699	GRMZM2G149040	1
37694	GRMZM2G149024	1
37245	GRMZM2G147221	1
36854	GRMZM2G145496	1
36844	GRMZM2G145460	1
36838	GRMZM2G145451	1
36834	GRMZM2G145449	1
36831	GRMZM2G145446	1
36829	GRMZM2G145440	1
36808	GRMZM2G145308	1
36803	GRMZM2G145280	1
36801	GRMZM2G145275	1
36799	GRMZM2G145258	1
36798	GRMZM2G145242	1
36784	GRMZM2G145204	1
36782	GRMZM2G145179	1
36781	GRMZM2G145175	1
36772	GRMZM2G145152	1
36856	GRMZM2G145500	1
36860	GRMZM2G145518	1
36866	GRMZM2G145556	1
36868	GRMZM2G145562	1
36938	GRMZM2G145870	1
36937	GRMZM2G145854	1
36936	GRMZM2G145850	1
36934	GRMZM2G145827	1
36927	GRMZM2G145814	1
36913	GRMZM2G145772	1
36909	GRMZM2G145756	1
36908	GRMZM2G145753	1
36907	GRMZM2G145752	1
36769	GRMZM2G145133	1
36902	GRMZM2G145720	1
36896	GRMZM2G145715	1
36894	GRMZM2G145709	1
36886	GRMZM2G145651	1
36883	GRMZM2G145599	1
36881	GRMZM2G145595	1
36877	GRMZM2G145589	1
36873	GRMZM2G145578	1
36759	GRMZM2G145109	1
36686	GRMZM2G144868	1
36678	GRMZM2G144821	1
36677	GRMZM2G144818	1
36668	GRMZM2G144742	1
36657	GRMZM2G144730	1
36655	GRMZM2G144716	1
36695	GRMZM2G144890	1
36644	GRMZM2G144668	1
36641	GRMZM2G144653	1
36632	GRMZM2G144635	1
36631	GRMZM2G144630	1
36620	GRMZM2G144594	1
36611	GRMZM2G144547	1
36607	GRMZM2G144501	1
36602	GRMZM2G144476	1
36592	GRMZM2G144420	1
36589	GRMZM2G144407	1
36648	GRMZM2G144705	1
36698	GRMZM2G144923	1
36711	GRMZM2G144985	1
36758	GRMZM2G145107	1
36754	GRMZM2G145101	1
36750	GRMZM2G145095	1
36749	GRMZM2G145088	1
36747	GRMZM2G145075	1
36746	GRMZM2G145069	1
36743	GRMZM2G145063	1
36739	GRMZM2G145061	1
36736	GRMZM2G145059	1
36733	GRMZM2G145051	1
36732	GRMZM2G145045	1
36727	GRMZM2G145029	1
36718	GRMZM2G144997	1
36715	GRMZM2G144995	1
37251	GRMZM2G147245	1
36941	GRMZM2G145879	1
36944	GRMZM2G145895	1
37187	GRMZM2G146794	1
37183	GRMZM2G146778	1
37180	GRMZM2G146760	1
37179	GRMZM2G146754	1
37176	GRMZM2G146745	1
37174	GRMZM2G146720	1
37164	GRMZM2G146677	1
37160	GRMZM2G146644	1
37159	GRMZM2G146627	1
37157	GRMZM2G146623	1
37147	GRMZM2G146589	1
37140	GRMZM2G146553	1
37132	GRMZM2G146523	1
37131	GRMZM2G146518	1
37126	GRMZM2G146511	1
37122	GRMZM2G146486	1
37191	GRMZM2G146818	1
37193	GRMZM2G146819	1
37242	GRMZM2G147213	1
37240	GRMZM2G147196	1
37239	GRMZM2G147191	1
37234	GRMZM2G147145	1
37231	GRMZM2G147123	1
37230	GRMZM2G147119	1
37229	GRMZM2G147112	1
37119	GRMZM2G146475	1
37226	GRMZM2G147051	1
37221	GRMZM2G147026	1
37218	GRMZM2G146994	1
37204	GRMZM2G146913	1
37203	GRMZM2G146887	1
37200	GRMZM2G146885	1
37198	GRMZM2G146866	1
37196	GRMZM2G146862	1
37222	GRMZM2G147041	1
37118	GRMZM2G146472	1
37115	GRMZM2G146463	1
37018	GRMZM2G146115	1
37016	GRMZM2G146111	1
37010	GRMZM2G146097	1
37008	GRMZM2G146047	1
37003	GRMZM2G146041	1
37000	GRMZM2G146034	1
36998	GRMZM2G146031	1
36989	GRMZM2G146000	1
36980	GRMZM2G145978	1
36978	GRMZM2G145974	1
36975	GRMZM2G145972	1
36969	GRMZM2G145962	1
36958	GRMZM2G145944	1
37023	GRMZM2G146140	1
37028	GRMZM2G146152	1
37108	GRMZM2G146437	1
37100	GRMZM2G146395	1
37099	GRMZM2G146386	1
37092	GRMZM2G146358	1
37086	GRMZM2G146346	1
37080	GRMZM2G146315	1
37075	GRMZM2G146305	1
37064	GRMZM2G146280	1
37056	GRMZM2G146246	1
37052	GRMZM2G146234	1
37046	GRMZM2G146207	1
37045	GRMZM2G146206	1
37038	GRMZM2G146192	1
37036	GRMZM2G146190	1
37035	GRMZM2G146177	1
37032	GRMZM2G146163	1
37031	GRMZM2G146161	1
37053	GRMZM2G146240	1
35233	GRMZM2G138125	1
33381	GRMZM2G130256	1
33375	GRMZM2G130230	1
33372	GRMZM2G130224	1
33371	GRMZM2G130213	1
33369	GRMZM2G130207	1
33347	GRMZM2G130127	1
33346	GRMZM2G130121	1
33345	GRMZM2G130119	1
33337	GRMZM2G130085	1
33330	GRMZM2G130064	1
33327	GRMZM2G130062	1
33325	GRMZM2G130053	1
33322	GRMZM2G130049	1
33321	GRMZM2G130046	1
33319	GRMZM2G130043	1
33318	GRMZM2G130034	1
33388	GRMZM2G130305	1
33391	GRMZM2G130332	1
33485	GRMZM2G130755	1
33474	GRMZM2G130686	1
33461	GRMZM2G130605	1
33450	GRMZM2G130544	1
33446	GRMZM2G130528	1
33428	GRMZM2G130440	1
33420	GRMZM2G130425	1
33417	GRMZM2G130401	1
33416	GRMZM2G130398	1
33413	GRMZM2G130389	1
33411	GRMZM2G130379	1
33408	GRMZM2G130375	1
33403	GRMZM2G130358	1
33401	GRMZM2G130356	1
33398	GRMZM2G130351	1
33316	GRMZM2G130018	1
33311	GRMZM2G130002	1
33224	GRMZM2G129453	1
33223	GRMZM2G129451	1
33205	GRMZM2G129399	1
33201	GRMZM2G129357	1
33198	GRMZM2G129344	1
33195	GRMZM2G129304	1
33185	GRMZM2G129268	1
33174	GRMZM2G129246	1
33163	GRMZM2G129218	1
33161	GRMZM2G129208	1
33155	GRMZM2G129189	1
33147	GRMZM2G129157	1
33120	GRMZM2G129071	1
33117	GRMZM2G129064	1
33116	GRMZM2G129058	1
33113	GRMZM2G129031	1
33110	GRMZM2G129018	1
33108	GRMZM2G129015	1
33162	GRMZM2G129209	1
33490	GRMZM2G130790	1
33228	GRMZM2G129482	1
33233	GRMZM2G129540	1
33309	GRMZM2G129987	1
33304	GRMZM2G129954	1
33303	GRMZM2G129947	1
33300	GRMZM2G129913	1
33292	GRMZM2G129907	1
33291	GRMZM2G129889	1
33288	GRMZM2G129865	1
33287	GRMZM2G129860	1
33232	GRMZM2G129513	1
33277	GRMZM2G129804	1
33268	GRMZM2G129761	1
33264	GRMZM2G129700	1
33250	GRMZM2G129635	1
33249	GRMZM2G129620	1
33238	GRMZM2G129554	1
33235	GRMZM2G129543	1
33106	GRMZM2G129007	1
33493	GRMZM2G130800	1
33738	GRMZM2G131907	1
33734	GRMZM2G131873	1
33733	GRMZM2G131853	1
33732	GRMZM2G131836	1
33723	GRMZM2G131785	1
33720	GRMZM2G131769	1
33717	GRMZM2G131756	1
33715	GRMZM2G131749	1
33703	GRMZM2G131708	1
33698	GRMZM2G131683	1
33697	GRMZM2G131667	1
33693	GRMZM2G131650	1
33688	GRMZM2G131629	1
33683	GRMZM2G131618	1
33680	GRMZM2G131609	1
33739	GRMZM2G131912	1
33741	GRMZM2G131928	1
33743	GRMZM2G131939	1
33815	GRMZM2G132121	1
33812	GRMZM2G132116	1
33811	GRMZM2G132101	1
33809	GRMZM2G132093	1
33806	GRMZM2G132090	1
33799	GRMZM2G132069	1
33793	GRMZM2G132036	1
33791	GRMZM2G132032	1
33669	GRMZM2G131575	1
33786	GRMZM2G132021	1
33773	GRMZM2G131998	1
